CMDLINE C:\Users\bhewl\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe main.py
MEM 64.363281 1635996280.1723
MEM 64.363281 1635996280.2820
MEM 64.363281 1635996280.3937
MEM 64.363281 1635996280.5034
MEM 64.367188 1635996280.6141
MEM 64.386719 1635996280.7248
MEM 64.406250 1635996280.8325
MEM 64.406250 1635996280.9422
MEM 64.406250 1635996281.0529
MEM 64.406250 1635996281.1636
MEM 64.406250 1635996281.2743
MEM 64.406250 1635996281.3840
MEM 64.406250 1635996281.4937
MEM 64.406250 1635996281.6044
MEM 64.406250 1635996281.7152
MEM 64.406250 1635996281.8258
MEM 64.406250 1635996281.9366
MEM 64.406250 1635996282.0463
MEM 64.406250 1635996282.1560
MEM 64.406250 1635996282.2657
MEM 64.406250 1635996282.3744
MEM 64.406250 1635996282.4851
MEM 64.406250 1635996282.5951
MEM 64.343750 1635996282.7049
MEM 64.343750 1635996282.8156
MEM 64.343750 1635996282.9262
MEM 64.343750 1635996283.0360
MEM 64.351562 1635996283.1467
MEM 64.402344 1635996283.2584
MEM 64.402344 1635996283.3691
MEM 64.402344 1635996283.4808
MEM 64.402344 1635996283.5895
MEM 64.406250 1635996283.7002
MEM 64.406250 1635996283.8099
MEM 64.414062 1635996283.9196
MEM 64.414062 1635996284.0303
MEM 64.414062 1635996284.1400
MEM 64.414062 1635996284.2498
MEM 64.375000 1635996284.3585
MEM 64.375000 1635996284.4682
MEM 64.375000 1635996284.5788
MEM 64.375000 1635996284.6896
MEM 64.375000 1635996284.8002
MEM 64.375000 1635996284.9119
MEM 64.375000 1635996285.0227
MEM 64.375000 1635996285.1337
MEM 64.375000 1635996285.2453
MEM 64.375000 1635996285.3560
MEM 64.375000 1635996285.4667
MEM 64.375000 1635996285.5765
MEM 64.375000 1635996285.7012
MEM 64.375000 1635996285.8139
MEM 64.406250 1635996285.9226
MEM 64.406250 1635996286.0323
MEM 64.406250 1635996286.1410
MEM 64.406250 1635996286.2528
MEM 64.406250 1635996286.3625
MEM 64.406250 1635996286.4722
MEM 64.406250 1635996286.5829
MEM 64.406250 1635996286.6936
MEM 64.406250 1635996286.8043
MEM 64.406250 1635996286.9160
MEM 64.406250 1635996287.0237
MEM 64.406250 1635996287.1340
MEM 64.406250 1635996287.2417
MEM 64.406250 1635996287.3524
MEM 64.406250 1635996287.4621
MEM 64.406250 1635996287.5719
MEM 64.406250 1635996287.6816
MEM 64.406250 1635996287.7922
MEM 64.406250 1635996287.9010
MEM 64.406250 1635996288.0117
MEM 64.406250 1635996288.1194
MEM 64.406250 1635996288.2301
MEM 64.406250 1635996288.3378
MEM 64.414062 1635996288.4495
MEM 64.414062 1635996288.5602
MEM 64.414062 1635996288.6709
MEM 64.414062 1635996288.7806
MEM 64.414062 1635996288.8913
MEM 64.414062 1635996289.0020
MEM 64.414062 1635996289.1127
MEM 64.414062 1635996289.2244
MEM 64.320312 1635996289.3341
MEM 64.320312 1635996289.4438
MEM 64.320312 1635996289.5526
MEM 64.320312 1635996289.6592
MEM 64.320312 1635996289.7690
MEM 64.320312 1635996289.8767
MEM 64.320312 1635996289.9844
MEM 64.320312 1635996290.0941
MEM 64.320312 1635996290.2058
MEM 64.320312 1635996290.3135
MEM 64.320312 1635996290.4252
MEM 64.320312 1635996290.5359
MEM 64.320312 1635996290.6476
MEM 64.320312 1635996290.7573
MEM 64.320312 1635996290.8676
MEM 64.320312 1635996290.9773
MEM 64.363281 1635996291.0890
MEM 64.363281 1635996291.2007
MEM 64.363281 1635996291.3114
MEM 64.363281 1635996291.4192
MEM 64.363281 1635996291.5268
MEM 64.371094 1635996291.6345
MEM 64.414062 1635996291.7423
MEM 64.414062 1635996291.8490
MEM 64.414062 1635996291.9597
MEM 64.351562 1635996292.0694
MEM 64.351562 1635996292.1811
MEM 64.351562 1635996292.2908
MEM 64.351562 1635996292.4025
MEM 64.351562 1635996292.5092
MEM 64.351562 1635996292.6199
MEM 64.351562 1635996292.7316
MEM 64.351562 1635996292.8423
MEM 64.351562 1635996292.9535
MEM 64.351562 1635996293.0651
MEM 64.351562 1635996293.1759
MEM 64.351562 1635996293.2856
MEM 64.351562 1635996293.3953
MEM 64.351562 1635996293.5065
MEM 64.351562 1635996293.6163
MEM 64.375000 1635996293.7279
MEM 64.375000 1635996293.8377
MEM 64.375000 1635996293.9493
MEM 64.375000 1635996294.0610
MEM 64.378906 1635996294.1708
MEM 64.382812 1635996294.2805
MEM 64.402344 1635996294.3922
MEM 64.421875 1635996294.5019
MEM 64.519531 1635996294.6136
MEM 64.519531 1635996294.7253
MEM 64.519531 1635996294.8360
MEM 64.519531 1635996294.9477
MEM 64.519531 1635996295.0594
MEM 64.519531 1635996295.1711
MEM 64.519531 1635996295.2828
MEM 64.519531 1635996295.3945
MEM 64.519531 1635996295.5032
MEM 64.519531 1635996295.6149
MEM 64.519531 1635996295.7246
MEM 64.519531 1635996295.8343
MEM 64.519531 1635996295.9460
MEM 64.519531 1635996296.0562
MEM 64.519531 1635996296.1669
MEM 64.527344 1635996296.2766
MEM 64.531250 1635996296.3853
MEM 64.531250 1635996296.4960
MEM 64.531250 1635996296.6057
MEM 64.531250 1635996296.7164
MEM 64.531250 1635996296.8272
MEM 64.531250 1635996296.9379
MEM 64.531250 1635996297.0496
MEM 64.531250 1635996297.1613
MEM 64.531250 1635996297.2720
MEM 64.531250 1635996297.3804
MEM 64.531250 1635996297.4921
MEM 64.531250 1635996297.6018
MEM 64.531250 1635996297.7115
MEM 64.531250 1635996297.8212
MEM 64.531250 1635996297.9329
MEM 64.531250 1635996298.0396
MEM 64.531250 1635996298.1503
MEM 64.531250 1635996298.2610
MEM 64.531250 1635996298.3707
MEM 64.531250 1635996298.4824
MEM 64.531250 1635996298.5931
MEM 64.531250 1635996298.7038
MEM 64.531250 1635996298.8155
MEM 64.531250 1635996298.9252
MEM 64.542969 1635996299.0369
MEM 64.542969 1635996299.1477
MEM 64.542969 1635996299.2573
MEM 64.542969 1635996299.3691
MEM 64.542969 1635996299.4788
MEM 64.542969 1635996299.5885
MEM 64.578125 1635996299.6992
MEM 64.578125 1635996299.8079
MEM 64.578125 1635996299.9156
MEM 64.375000 1635996300.0273
MEM 64.375000 1635996300.1370
MEM 64.375000 1635996300.2487
MEM 64.375000 1635996300.3594
MEM 64.375000 1635996300.4691
MEM 64.375000 1635996300.5798
MEM 64.375000 1635996300.6915
MEM 64.375000 1635996300.8002
MEM 64.375000 1635996300.9105
MEM 64.375000 1635996301.0222
MEM 64.375000 1635996301.1329
MEM 64.375000 1635996301.2446
MEM 64.375000 1635996301.3543
MEM 64.375000 1635996301.4662
MEM 64.386719 1635996301.5779
MEM 64.410156 1635996301.6896
MEM 64.410156 1635996301.8013
MEM 64.410156 1635996301.9130
MEM 64.410156 1635996302.0246
MEM 64.410156 1635996302.1353
MEM 64.410156 1635996302.2470
MEM 64.410156 1635996302.3578
MEM 64.410156 1635996302.4695
MEM 64.410156 1635996302.5811
MEM 64.410156 1635996302.6929
MEM 64.410156 1635996302.8018
MEM 64.410156 1635996302.9135
MEM 64.410156 1635996303.0232
MEM 64.410156 1635996303.1349
MEM 64.410156 1635996303.2437
MEM 64.410156 1635996303.3543
MEM 64.378906 1635996303.4651
MEM 64.378906 1635996303.5737
MEM 64.378906 1635996303.6835
MEM 64.378906 1635996303.7952
MEM 64.378906 1635996303.9049
MEM 64.378906 1635996304.0166
MEM 64.390625 1635996304.1283
MEM 64.410156 1635996304.2390
MEM 64.410156 1635996304.3507
MEM 64.410156 1635996304.4624
MEM 64.410156 1635996304.5731
MEM 64.410156 1635996304.6838
MEM 64.410156 1635996304.7935
MEM 64.410156 1635996304.9042
MEM 64.421875 1635996305.0159
MEM 64.425781 1635996305.1259
MEM 64.425781 1635996305.2376
MEM 64.425781 1635996305.3463
MEM 64.425781 1635996305.4570
MEM 64.425781 1635996305.5677
MEM 64.425781 1635996305.6784
MEM 64.425781 1635996305.7881
MEM 64.425781 1635996305.8978
MEM 64.425781 1635996306.0095
MEM 64.425781 1635996306.1213
MEM 64.425781 1635996306.2320
MEM 64.425781 1635996306.3437
MEM 64.425781 1635996306.4544
MEM 64.425781 1635996306.5641
MEM 64.437500 1635996306.6758
MEM 64.457031 1635996306.7865
MEM 64.457031 1635996306.8962
MEM 64.457031 1635996307.0059
MEM 64.457031 1635996307.1166
MEM 64.457031 1635996307.2273
MEM 64.457031 1635996307.3350
MEM 64.457031 1635996307.4468
MEM 64.468750 1635996307.5584
MEM 64.468750 1635996307.6682
MEM 64.468750 1635996307.7798
MEM 64.675781 1635996307.8885
MEM 64.679688 1635996307.9982
MEM 64.679688 1635996308.1090
MEM 64.679688 1635996308.2177
MEM 64.679688 1635996308.3294
MEM 64.679688 1635996308.4411
MEM 64.679688 1635996308.5508
MEM 64.679688 1635996308.6625
MEM 64.679688 1635996308.7712
MEM 64.683594 1635996308.8829
MEM 64.683594 1635996308.9946
MEM 64.683594 1635996309.1063
MEM 64.683594 1635996309.2180
MEM 64.691406 1635996309.3257
MEM 64.691406 1635996309.4374
MEM 64.691406 1635996309.5461
MEM 64.691406 1635996309.6568
MEM 64.691406 1635996309.7666
MEM 64.691406 1635996309.8763
MEM 64.691406 1635996309.9859
MEM 64.691406 1635996310.0937
MEM 64.691406 1635996310.2033
MEM 64.691406 1635996310.3150
MEM 64.691406 1635996310.4255
MEM 64.691406 1635996310.5372
MEM 64.691406 1635996310.6489
MEM 64.691406 1635996310.7586
MEM 64.691406 1635996310.8683
MEM 64.691406 1635996310.9780
MEM 64.691406 1635996311.0897
MEM 64.691406 1635996311.2004
MEM 64.691406 1635996311.3111
MEM 64.601562 1635996311.4208
MEM 64.601562 1635996311.5305
MEM 64.601562 1635996311.6382
MEM 64.601562 1635996311.7499
MEM 64.605469 1635996311.8596
MEM 64.605469 1635996311.9674
MEM 64.625000 1635996312.0751
MEM 64.625000 1635996312.1868
MEM 64.625000 1635996312.2945
MEM 64.625000 1635996312.4042
MEM 64.625000 1635996312.5119
MEM 64.625000 1635996312.6196
MEM 64.644531 1635996312.7293
MEM 64.652344 1635996312.8400
MEM 64.660156 1635996312.9503
MEM 64.664062 1635996313.0619
MEM 64.664062 1635996313.1737
MEM 64.664062 1635996313.2834
MEM 64.664062 1635996313.3931
MEM 64.664062 1635996313.5048
MEM 64.664062 1635996313.6145
MEM 64.597656 1635996313.7251
MEM 64.597656 1635996313.8353
MEM 64.597656 1635996313.9421
MEM 64.597656 1635996314.0528
MEM 64.597656 1635996314.1645
MEM 64.597656 1635996314.2742
MEM 64.597656 1635996314.3839
MEM 64.609375 1635996314.4936
MEM 64.640625 1635996314.6053
MEM 64.640625 1635996314.7170
MEM 64.640625 1635996314.8267
MEM 64.640625 1635996314.9364
MEM 64.640625 1635996315.0471
MEM 64.660156 1635996315.1538
MEM 64.675781 1635996315.2655
MEM 64.675781 1635996315.3752
MEM 64.675781 1635996315.4851
MEM 64.675781 1635996315.5948
MEM 64.675781 1635996315.7065
MEM 64.675781 1635996315.8162
MEM 64.675781 1635996315.9279
MEM 64.675781 1635996316.0366
MEM 64.675781 1635996316.1463
MEM 64.570312 1635996316.2550
MEM 64.570312 1635996316.3647
MEM 64.574219 1635996316.4764
MEM 64.574219 1635996316.5841
MEM 64.574219 1635996316.6948
MEM 64.574219 1635996316.8055
MEM 64.574219 1635996316.9152
MEM 64.574219 1635996317.0250
MEM 64.609375 1635996317.1367
MEM 64.609375 1635996317.2454
MEM 64.609375 1635996317.3541
MEM 64.609375 1635996317.4658
MEM 64.609375 1635996317.5725
MEM 64.609375 1635996317.6832
MEM 64.640625 1635996317.7909
MEM 64.640625 1635996317.9026
MEM 64.640625 1635996318.0124
MEM 64.640625 1635996318.1231
MEM 64.640625 1635996318.2318
MEM 64.640625 1635996318.3415
MEM 64.640625 1635996318.4522
MEM 64.640625 1635996318.5569
MEM 64.640625 1635996318.6686
MEM 64.640625 1635996318.7783
MEM 64.640625 1635996318.8880
MEM 64.640625 1635996318.9998
MEM 64.640625 1635996319.1115
MEM 64.640625 1635996319.2222
MEM 64.640625 1635996319.3329
MEM 64.640625 1635996319.4406
MEM 64.640625 1635996319.5523
MEM 64.664062 1635996319.6620
MEM 64.664062 1635996319.7727
MEM 64.664062 1635996319.8824
MEM 64.664062 1635996319.9931
MEM 64.664062 1635996320.1048
MEM 64.667969 1635996320.2146
MEM 64.695312 1635996320.3263
MEM 64.695312 1635996320.4339
MEM 64.695312 1635996320.5452
MEM 64.695312 1635996320.6569
MEM 64.695312 1635996320.7656
MEM 64.695312 1635996320.8763
MEM 64.695312 1635996320.9840
MEM 64.695312 1635996321.0937
MEM 64.695312 1635996321.2044
MEM 64.695312 1635996321.3131
MEM 64.695312 1635996321.4228
MEM 64.695312 1635996321.5325
MEM 64.695312 1635996321.6443
MEM 64.695312 1635996321.7540
MEM 64.695312 1635996321.8637
MEM 64.695312 1635996321.9754
MEM 64.695312 1635996322.0850
MEM 64.695312 1635996322.1968
MEM 64.695312 1635996322.3065
MEM 64.695312 1635996322.4162
MEM 64.695312 1635996322.5269
MEM 64.695312 1635996322.6376
MEM 64.695312 1635996322.7473
MEM 64.695312 1635996322.8580
MEM 64.703125 1635996322.9687
MEM 64.703125 1635996323.0764
MEM 64.703125 1635996323.1861
MEM 64.703125 1635996323.2938
MEM 64.703125 1635996323.4035
MEM 64.703125 1635996323.5132
MEM 64.703125 1635996323.6209
MEM 64.703125 1635996323.7327
MEM 64.703125 1635996323.8423
MEM 64.703125 1635996323.9521
MEM 64.703125 1635996324.0598
MEM 64.703125 1635996324.1675
MEM 64.703125 1635996324.2772
MEM 64.703125 1635996324.3869
MEM 64.703125 1635996324.4986
MEM 64.703125 1635996324.6073
MEM 64.707031 1635996324.7180
MEM 64.707031 1635996324.8287
MEM 64.707031 1635996324.9374
MEM 64.707031 1635996325.0481
MEM 64.707031 1635996325.1589
MEM 64.707031 1635996325.2696
MEM 64.707031 1635996325.3803
MEM 64.707031 1635996325.4900
MEM 64.796875 1635996325.5997
MEM 64.800781 1635996325.7094
MEM 64.800781 1635996325.8211
MEM 64.800781 1635996325.9328
MEM 64.800781 1635996326.0425
MEM 64.800781 1635996326.1522
MEM 64.800781 1635996326.2599
MEM 64.800781 1635996326.3696
MEM 64.800781 1635996326.4793
MEM 64.800781 1635996326.5890
MEM 64.800781 1635996326.7007
MEM 64.800781 1635996326.8074
MEM 64.800781 1635996326.9182
MEM 64.800781 1635996327.0279
MEM 64.800781 1635996327.1356
MEM 64.804688 1635996327.2473
MEM 64.804688 1635996327.3560
MEM 64.804688 1635996327.4667
MEM 64.804688 1635996327.5744
MEM 64.804688 1635996327.6821
MEM 64.804688 1635996327.7918
MEM 64.808594 1635996327.9015
MEM 64.808594 1635996328.0112
MEM 64.808594 1635996328.1229
MEM 64.808594 1635996328.2327
MEM 64.808594 1635996328.3435
MEM 64.808594 1635996328.4542
MEM 64.808594 1635996328.5638
MEM 64.808594 1635996328.6745
MEM 64.808594 1635996328.7842
MEM 64.808594 1635996328.8939
MEM 64.808594 1635996329.0057
MEM 64.808594 1635996329.1154
MEM 64.625000 1635996329.2253
MEM 64.625000 1635996329.3370
MEM 64.625000 1635996329.4467
MEM 64.625000 1635996329.5584
MEM 64.625000 1635996329.6700
MEM 64.628906 1635996329.7817
MEM 64.636719 1635996329.8925
MEM 64.636719 1635996329.9992
MEM 64.636719 1635996330.1089
MEM 64.636719 1635996330.2186
MEM 64.636719 1635996330.3303
MEM 64.636719 1635996330.4380
MEM 64.636719 1635996330.5477
MEM 64.636719 1635996330.6594
MEM 64.656250 1635996330.7692
MEM 64.656250 1635996330.8808
MEM 64.656250 1635996330.9905
MEM 64.656250 1635996331.1022
MEM 64.656250 1635996331.2130
MEM 64.656250 1635996331.3227
MEM 64.656250 1635996331.4334
MEM 64.656250 1635996331.5421
MEM 64.656250 1635996331.6528
MEM 64.656250 1635996331.7625
MEM 64.589844 1635996331.8722
MEM 64.589844 1635996331.9819
MEM 64.589844 1635996332.0916
MEM 64.589844 1635996332.2013
MEM 64.597656 1635996332.3130
MEM 64.652344 1635996332.4207
MEM 64.660156 1635996332.5304
MEM 64.660156 1635996332.6381
MEM 64.660156 1635996332.7498
MEM 64.660156 1635996332.8595
MEM 64.660156 1635996332.9692
MEM 64.660156 1635996333.0790
MEM 64.660156 1635996333.1886
MEM 64.660156 1635996333.3206
MEM 64.660156 1635996333.4253
MEM 64.660156 1635996333.5350
MEM 64.660156 1635996333.6463
MEM 64.660156 1635996333.7540
MEM 64.660156 1635996333.8637
MEM 64.660156 1635996333.9754
MEM 64.660156 1635996334.0811
MEM 64.660156 1635996334.1928
MEM 64.613281 1635996334.3005
MEM 64.613281 1635996334.4103
MEM 64.613281 1635996334.5210
MEM 64.613281 1635996334.6287
MEM 64.613281 1635996334.7373
MEM 64.613281 1635996334.8487
MEM 64.617188 1635996334.9604
MEM 64.648438 1635996335.0682
MEM 64.648438 1635996335.1799
MEM 64.648438 1635996335.2876
MEM 64.648438 1635996335.3993
MEM 64.648438 1635996335.5090
MEM 64.648438 1635996335.6187
MEM 64.648438 1635996335.7284
MEM 64.652344 1635996335.8381
MEM 64.667969 1635996335.9471
MEM 64.667969 1635996336.0588
MEM 64.667969 1635996336.1705
MEM 64.667969 1635996336.2802
MEM 64.667969 1635996336.3879
MEM 64.667969 1635996336.4976
MEM 64.667969 1635996336.6073
MEM 64.667969 1635996336.7170
MEM 64.667969 1635996336.8257
MEM 64.667969 1635996336.9339
MEM 64.667969 1635996337.0456
MEM 64.667969 1635996337.1553
MEM 64.667969 1635996337.2670
MEM 64.667969 1635996337.3757
MEM 64.679688 1635996337.4844
MEM 64.699219 1635996337.5961
MEM 64.699219 1635996337.7038
MEM 64.699219 1635996337.8115
MEM 64.699219 1635996337.9212
MEM 64.699219 1635996338.0329
MEM 64.699219 1635996338.1446
MEM 64.710938 1635996338.2543
MEM 64.710938 1635996338.3641
MEM 64.710938 1635996338.4737
MEM 64.710938 1635996338.5854
MEM 64.710938 1635996338.6961
MEM 64.710938 1635996338.8048
MEM 64.710938 1635996338.9155
MEM 64.710938 1635996339.0243
MEM 64.710938 1635996339.1330
MEM 64.710938 1635996339.2437
MEM 64.710938 1635996339.3534
MEM 64.710938 1635996339.4629
MEM 64.710938 1635996339.5746
MEM 64.710938 1635996339.6863
MEM 64.710938 1635996339.7960
MEM 64.710938 1635996339.9057
MEM 64.714844 1635996340.0174
MEM 64.714844 1635996340.1271
MEM 64.714844 1635996340.2368
MEM 64.714844 1635996340.3485
MEM 64.714844 1635996340.4583
MEM 64.714844 1635996340.5659
MEM 64.714844 1635996340.6776
MEM 64.730469 1635996340.7873
MEM 64.730469 1635996340.8970
MEM 64.730469 1635996341.0077
MEM 64.730469 1635996341.1144
MEM 64.730469 1635996341.2261
MEM 64.730469 1635996341.3358
MEM 64.730469 1635996341.4455
MEM 64.730469 1635996341.5512
MEM 64.632812 1635996341.6609
MEM 64.632812 1635996341.7706
MEM 64.632812 1635996341.8803
MEM 64.632812 1635996341.9895
MEM 64.632812 1635996342.1012
MEM 64.632812 1635996342.2109
MEM 64.632812 1635996342.3216
MEM 64.632812 1635996342.4323
MEM 64.632812 1635996342.5420
MEM 64.632812 1635996342.6537
MEM 64.632812 1635996342.7634
MEM 64.632812 1635996342.8731
MEM 64.632812 1635996342.9848
MEM 64.632812 1635996343.0925
MEM 64.632812 1635996343.2032
MEM 64.656250 1635996343.3139
MEM 64.656250 1635996343.4226
MEM 64.671875 1635996343.5314
MEM 64.675781 1635996343.6431
MEM 64.675781 1635996343.7508
MEM 64.675781 1635996343.8625
MEM 64.675781 1635996343.9722
MEM 64.675781 1635996344.0819
MEM 64.675781 1635996344.1936
MEM 64.675781 1635996344.3033
MEM 64.675781 1635996344.4150
MEM 64.675781 1635996344.5247
MEM 64.675781 1635996344.6364
MEM 64.675781 1635996344.7461
MEM 64.675781 1635996344.8538
MEM 64.675781 1635996344.9625
MEM 64.683594 1635996345.0734
MEM 64.699219 1635996345.1851
MEM 64.699219 1635996345.2948
MEM 64.699219 1635996345.4045
MEM 64.699219 1635996345.5142
MEM 64.699219 1635996345.6230
MEM 64.699219 1635996345.7317
MEM 64.714844 1635996345.8433
MEM 64.714844 1635996345.9531
MEM 64.714844 1635996346.0628
MEM 64.714844 1635996346.1745
MEM 64.714844 1635996346.2842
MEM 64.714844 1635996346.3949
MEM 64.714844 1635996346.5056
MEM 64.714844 1635996346.6153
MEM 64.714844 1635996346.7250
MEM 64.714844 1635996346.8367
MEM 64.714844 1635996346.9444
MEM 64.714844 1635996347.0536
MEM 64.636719 1635996347.1633
MEM 64.636719 1635996347.2730
MEM 64.636719 1635996347.3837
MEM 64.636719 1635996347.4924
MEM 64.636719 1635996347.6011
MEM 64.636719 1635996347.7108
MEM 64.656250 1635996347.8205
MEM 64.656250 1635996347.9302
MEM 64.656250 1635996348.0379
MEM 64.656250 1635996348.1496
MEM 64.656250 1635996348.2593
MEM 64.656250 1635996348.3700
MEM 64.671875 1635996348.4807
MEM 64.671875 1635996348.5904
MEM 64.687500 1635996348.7002
MEM 64.691406 1635996348.8115
MEM 64.691406 1635996348.9232
MEM 64.691406 1635996349.0319
MEM 64.691406 1635996349.1426
MEM 64.691406 1635996349.2524
MEM 64.691406 1635996349.3631
MEM 64.691406 1635996349.4738
MEM 64.691406 1635996349.5805
MEM 64.691406 1635996349.6913
MEM 64.691406 1635996349.8010
MEM 64.691406 1635996349.9106
MEM 64.691406 1635996350.0223
MEM 64.691406 1635996350.1321
MEM 64.699219 1635996350.2432
MEM 64.703125 1635996350.3529
MEM 64.703125 1635996350.4627
MEM 64.703125 1635996350.5724
MEM 64.703125 1635996350.6841
MEM 64.636719 1635996350.7948
MEM 64.636719 1635996350.9015
MEM 64.667969 1635996351.0112
MEM 64.667969 1635996351.1209
MEM 64.667969 1635996351.2326
MEM 64.667969 1635996351.3443
MEM 64.667969 1635996351.4540
MEM 64.667969 1635996351.5637
MEM 64.667969 1635996351.6754
MEM 64.667969 1635996351.7852
MEM 64.667969 1635996351.8949
MEM 64.667969 1635996352.0066
MEM 64.667969 1635996352.1163
MEM 64.667969 1635996352.2279
MEM 64.667969 1635996352.3377
MEM 64.667969 1635996352.4494
MEM 64.667969 1635996352.5571
MEM 64.667969 1635996352.6668
MEM 64.667969 1635996352.7765
MEM 64.667969 1635996352.8862
MEM 64.679688 1635996352.9979
MEM 64.679688 1635996353.1056
MEM 64.679688 1635996353.2153
MEM 64.679688 1635996353.3250
MEM 64.679688 1635996353.4357
MEM 64.687500 1635996353.5454
MEM 64.703125 1635996353.6541
MEM 64.703125 1635996353.7658
MEM 64.703125 1635996353.8772
MEM 64.703125 1635996353.9879
MEM 64.703125 1635996354.0966
MEM 64.703125 1635996354.2073
MEM 64.703125 1635996354.3180
MEM 64.703125 1635996354.4297
MEM 64.703125 1635996354.5374
MEM 64.703125 1635996354.6491
MEM 64.597656 1635996354.7588
MEM 64.597656 1635996354.8706
MEM 64.597656 1635996354.9823
MEM 64.597656 1635996355.0910
MEM 64.597656 1635996355.2007
MEM 64.613281 1635996355.3094
MEM 64.628906 1635996355.4191
MEM 64.644531 1635996355.5288
MEM 64.644531 1635996355.6385
MEM 64.644531 1635996355.7482
MEM 64.644531 1635996355.8589
MEM 64.644531 1635996355.9676
MEM 64.660156 1635996356.0793
MEM 64.660156 1635996356.1910
MEM 64.675781 1635996356.3007
MEM 64.679688 1635996356.4124
MEM 64.679688 1635996356.5232
MEM 64.679688 1635996356.6319
MEM 64.679688 1635996356.7416
MEM 64.679688 1635996356.8533
MEM 64.679688 1635996356.9630
MEM 64.679688 1635996357.0726
MEM 64.679688 1635996357.1824
MEM 64.679688 1635996357.2917
MEM 64.679688 1635996357.4033
MEM 64.679688 1635996357.5121
MEM 64.679688 1635996357.6228
MEM 64.679688 1635996357.7325
MEM 64.683594 1635996357.8442
MEM 64.703125 1635996357.9539
MEM 64.703125 1635996358.0616
MEM 64.703125 1635996358.1733
MEM 64.703125 1635996358.2830
MEM 64.703125 1635996358.3927
MEM 64.703125 1635996358.5044
MEM 64.718750 1635996358.6121
MEM 64.718750 1635996358.7219
MEM 64.718750 1635996358.8325
MEM 64.718750 1635996358.9432
MEM 64.718750 1635996359.0550
MEM 64.718750 1635996359.1667
MEM 64.718750 1635996359.2773
MEM 64.718750 1635996359.3861
MEM 64.718750 1635996359.4958
MEM 64.718750 1635996359.6055
MEM 64.718750 1635996359.7152
MEM 64.718750 1635996359.8269
MEM 64.621094 1635996359.9386
MEM 64.621094 1635996360.0473
MEM 64.621094 1635996360.1580
MEM 64.621094 1635996360.2697
MEM 64.621094 1635996360.3794
MEM 64.625000 1635996360.4911
MEM 64.625000 1635996360.6008
MEM 64.625000 1635996360.7125
MEM 64.625000 1635996360.8222
MEM 64.625000 1635996360.9319
MEM 64.625000 1635996361.0406
MEM 64.644531 1635996361.1514
MEM 64.644531 1635996361.2591
MEM 64.664062 1635996361.3707
MEM 64.664062 1635996361.4804
MEM 64.664062 1635996361.5901
MEM 64.664062 1635996361.7008
MEM 64.664062 1635996361.8096
MEM 64.664062 1635996361.9203
MEM 64.664062 1635996362.0310
MEM 64.664062 1635996362.1407
MEM 64.664062 1635996362.2504
MEM 64.664062 1635996362.3601
MEM 64.664062 1635996362.4698
MEM 64.664062 1635996362.5815
MEM 64.664062 1635996362.6932
MEM 64.664062 1635996362.8029
MEM 64.664062 1635996362.9117
MEM 64.679688 1635996363.0223
MEM 64.679688 1635996363.1330
MEM 64.679688 1635996363.2437
MEM 64.679688 1635996363.3524
MEM 64.679688 1635996363.4631
MEM 64.679688 1635996363.5728
MEM 64.679688 1635996363.6846
MEM 64.691406 1635996363.7943
MEM 64.691406 1635996363.9040
MEM 64.691406 1635996364.0137
MEM 64.691406 1635996364.1254
MEM 64.691406 1635996364.2351
MEM 64.691406 1635996364.3468
MEM 64.691406 1635996364.4545
MEM 64.691406 1635996364.5642
MEM 64.691406 1635996364.6749
MEM 64.691406 1635996364.7846
MEM 64.691406 1635996364.8953
MEM 64.691406 1635996365.0051
MEM 64.691406 1635996365.1168
MEM 64.691406 1635996365.2264
MEM 64.691406 1635996365.3371
MEM 64.691406 1635996365.4468
MEM 64.691406 1635996365.5575
MEM 64.695312 1635996365.6692
MEM 64.695312 1635996365.7789
MEM 64.695312 1635996365.8886
MEM 64.695312 1635996365.9994
MEM 64.695312 1635996366.1101
MEM 64.695312 1635996366.2208
MEM 64.695312 1635996366.3315
MEM 64.695312 1635996366.4412
MEM 64.785156 1635996366.5519
MEM 64.785156 1635996366.6626
MEM 64.785156 1635996366.7722
MEM 64.785156 1635996366.8839
MEM 64.785156 1635996366.9936
MEM 64.785156 1635996367.1034
MEM 64.785156 1635996367.2131
MEM 64.785156 1635996367.3227
MEM 64.785156 1635996367.4324
MEM 64.726562 1635996367.5431
MEM 64.726562 1635996367.6539
MEM 64.726562 1635996367.7616
MEM 64.726562 1635996367.8713
MEM 64.726562 1635996367.9822
MEM 64.726562 1635996368.0939
MEM 64.753906 1635996368.2056
MEM 64.753906 1635996368.3153
MEM 64.753906 1635996368.4260
MEM 64.753906 1635996368.5347
MEM 64.753906 1635996368.6445
MEM 64.753906 1635996368.7562
MEM 64.753906 1635996368.8658
MEM 64.753906 1635996368.9755
MEM 64.753906 1635996369.0872
MEM 64.753906 1635996369.1969
MEM 64.753906 1635996369.3086
MEM 64.753906 1635996369.4184
MEM 64.753906 1635996369.5281
MEM 64.753906 1635996369.6378
MEM 64.753906 1635996369.7475
MEM 64.753906 1635996369.8592
MEM 64.753906 1635996369.9681
MEM 64.554688 1635996370.0787
MEM 64.554688 1635996370.1884
